zeit,temp_wasser,temp_wuerfel
749.7,55.56,28.25
750.3,55.56,28.0
750.9,55.56,27.5
751.5,55.56,28.25
752.2,55.56,28.0
752.7,55.56,28.0
753.3,55.56,28.25
753.9,55.56,28.25
754.5,55.56,28.25
755.1,55.56,28.5
755.7,55.56,28.25
756.3,55.56,28.25
756.9,55.56,28.0
757.5,55.56,28.25
758.1,55.56,28.25
758.7,55.56,28.5
759.3,55.5,28.25
759.9,55.5,27.75
760.5,55.5,28.75
761.1,55.5,27.75
761.7,55.5,27.75
762.3,55.56,28.25
762.9,55.56,28.25
763.5,55.5,28.25
764.1,55.5,28.25
764.7,55.5,28.25
765.4,55.5,28.25
765.9,55.5,28.5
766.6,55.5,28.25
767.1,55.5,27.75
767.8,55.5,28.25
768.3,55.5,28.0
769.0,55.44,28.0
769.5,55.44,28.0
770.2,55.5,28.5
770.7,55.5,28.0
771.3,55.5,28.25
771.9,55.5,28.25
772.5,55.5,28.0
773.1,55.44,28.25
773.7,55.5,28.0
774.4,55.44,28.25
774.9,55.5,28.5
775.6,55.44,28.25
776.1,55.44,27.5
776.8,55.44,28.25
777.3,55.44,28.25
778.0,55.44,28.25
778.5,55.44,28.0
779.2,55.44,28.5
779.7,55.44,28.25
780.4,55.44,28.5
780.9,55.44,28.5
781.6,55.44,27.75
782.1,55.44,28.25
782.8,55.44,28.25
783.4,55.44,28.25
784.0,55.44,28.5
784.6,55.44,28.25
785.2,55.38,28.0
785.8,55.44,28.25
786.4,55.44,28.25
787.0,55.44,27.75
787.6,55.44,28.25
788.2,55.44,27.75
788.8,55.44,28.25
789.4,55.44,28.0
790.0,55.44,28.0
790.6,55.44,28.25
791.2,55.44,28.25
791.8,55.44,28.25
792.4,55.38,27.5
793.0,55.38,28.0
793.6,55.38,28.25
794.2,55.38,28.25
794.8,55.38,28.0
795.4,55.38,28.0
796.0,55.38,28.25
796.6,55.38,27.75
797.2,55.38,28.25
797.8,55.38,27.75
798.4,55.38,28.25
799.0,55.31,28.25
799.6,55.38,28.25
800.2,55.38,28.0
800.8,55.38,28.5
801.4,55.31,28.25
802.0,55.38,27.75
802.6,55.38,27.75
803.2,55.38,28.5
803.8,55.38,29.0
804.4,55.38,28.0
805.0,55.38,27.75
805.6,55.31,28.25
806.2,55.31,28.25
806.8,55.31,28.25
807.4,55.31,28.5
808.0,55.38,28.25
808.6,55.38,28.25
809.2,55.38,28.25
809.8,55.38,28.25
810.4,55.38,28.0
811.0,55.38,28.5
811.6,55.38,28.25
812.2,55.31,28.5
812.8,55.31,28.25
813.4,55.31,28.0
814.0,55.38,28.25
814.6,55.31,28.0
815.2,55.31,28.0
815.8,55.31,28.25
816.4,55.38,28.0
817.0,55.31,28.25
817.6,55.31,28.25
818.2,55.31,28.25
818.8,55.31,28.25
819.4,55.31,27.5
820.0,55.31,28.5
820.6,55.31,28.25
821.2,55.31,28.25
821.8,55.25,28.5
822.4,55.25,28.0
823.0,55.25,27.75
823.6,55.25,28.25
824.2,55.25,28.0
824.8,55.25,28.25
825.4,55.25,28.0
826.0,55.25,28.0
826.6,55.25,28.25
827.2,55.25,28.25
827.8,55.25,28.5
828.4,55.25,28.25
829.0,55.25,28.0
829.6,55.25,28.25
830.2,55.25,28.5
830.8,55.25,28.0
831.4,55.19,28.5
832.0,55.25,28.0
832.6,55.25,28.5
833.2,55.25,28.5
833.8,55.25,28.5
834.4,55.19,28.5
835.0,55.25,28.25
835.6,55.25,28.5
836.2,55.25,28.25
836.8,55.25,28.25
837.4,55.19,28.25
838.0,55.19,28.5
838.6,55.19,28.5
839.2,55.19,28.5
839.8,55.19,28.5
840.4,55.19,28.0
841.0,55.19,28.25
841.6,55.19,28.0
842.2,55.19,28.5
842.8,55.25,28.5
843.4,55.19,28.0
844.0,55.19,28.25
844.6,55.19,28.5
845.2,55.19,28.5
845.8,55.19,28.5
846.4,55.19,27.75
847.0,55.19,28.5
847.6,55.19,28.5
848.2,55.19,27.5
848.8,55.19,28.25
849.4,55.19,28.75
850.0,55.19,28.0
850.6,55.19,28.5
851.2,55.19,28.0
851.8,55.19,28.5
852.4,55.19,27.75
853.0,55.13,28.5
853.6,55.19,28.25
854.2,55.19,28.5
854.8,55.13,28.25
855.4,55.13,28.25
856.0,55.13,28.25
856.6,55.19,28.25
857.2,55.13,28.0
857.8,55.13,28.0
858.4,55.13,28.5
859.0,55.13,28.25
859.6,55.13,28.25
860.2,55.13,28.5
860.8,55.13,28.0
861.4,55.13,28.25
862.0,55.13,28.25
862.6,55.13,28.0
863.2,55.06,28.5
863.8,55.06,28.0
864.4,55.13,28.5
865.0,55.13,28.25
865.6,55.13,28.0
866.2,55.13,28.25
866.8,55.06,28.5
867.4,55.13,28.5
868.0,55.13,28.25
868.6,55.13,28.0
869.2,55.13,27.75
869.8,55.06,28.5
870.4,55.06,28.5
871.0,55.06,28.25
871.6,55.06,28.5
872.2,55.06,27.75
872.8,55.13,28.5
873.4,55.06,27.75
874.0,55.06,28.0
874.6,55.06,28.25
875.2,55.06,28.5
875.8,55.06,28.25
876.4,55.06,28.5
877.0,55.06,28.5
877.6,55.06,28.25
878.2,55.06,28.5
878.8,55.06,28.0
879.4,55.06,28.0
880.0,55.06,28.5
880.6,55.06,28.25
881.2,55.06,28.0
881.8,55.06,28.0
882.4,55.06,28.25
883.0,55.06,28.5
883.6,55.06,28.5
884.2,55.06,28.25
884.8,55.06,28.25
885.4,55.06,28.5
886.0,55.0,28.75
886.6,55.0,28.5
887.2,55.0,28.5
887.8,55.0,28.0
888.4,55.0,28.0
889.0,55.0,28.5
889.6,55.0,28.5
890.2,55.0,28.5
890.8,55.0,28.25
891.4,55.0,28.0
892.0,55.0,28.25
892.6,55.0,28.25
893.2,55.0,28.25
893.8,55.0,28.25
894.4,55.0,28.5
895.0,55.0,28.0
895.6,55.0,28.0
896.2,55.0,29.0
896.8,55.0,28.25
897.4,55.0,28.0
898.0,55.0,28.5
898.6,55.0,28.75
899.2,55.0,28.25
899.8,55.0,28.0
900.4,54.94,28.25
901.0,55.0,28.5
901.6,55.0,28.5
902.2,54.94,28.5
902.8,54.94,28.25
903.4,54.94,28.25
904.0,54.94,28.5
904.6,55.0,28.5
905.2,54.94,28.5
905.8,54.94,28.25
906.4,54.94,28.5
907.0,54.94,28.5
907.6,54.94,28.0
908.2,54.94,28.5
908.8,54.94,28.25
909.4,54.94,28.0
910.0,54.94,28.5
910.6,54.94,28.25
911.2,54.94,28.5
911.8,54.94,28.25
912.4,54.94,28.0
913.0,54.94,28.5
913.6,54.94,28.5
914.2,54.94,28.5
914.8,54.94,28.5
915.4,54.88,28.25
916.0,54.94,28.0
916.6,54.94,28.0
917.2,54.94,28.25
917.8,54.88,27.75
918.4,54.94,28.25
919.0,54.88,28.25
919.6,54.94,28.5
920.2,54.94,28.25
920.8,54.88,28.5
921.4,54.94,28.0
922.0,54.88,28.5
922.6,54.88,28.25
923.2,54.88,28.0
923.8,54.88,28.25
924.4,54.94,28.25
925.0,54.88,28.25
925.6,54.88,28.0
926.2,54.88,28.25
926.8,54.88,28.5
927.4,54.88,28.0
928.0,54.88,28.25
928.6,54.88,28.0
929.2,54.88,28.0
929.8,54.88,28.5
930.4,54.88,28.25
931.0,54.88,27.75
931.6,54.88,28.5
932.2,54.88,28.25
932.8,54.88,28.25
933.4,54.88,28.0
934.0,54.88,28.25
934.6,54.88,28.25
935.2,54.81,28.5
935.8,54.81,28.5
936.4,54.88,28.25
937.0,54.88,28.25
937.6,54.88,28.5
938.2,54.88,28.0
938.8,54.88,28.5
939.4,54.88,28.0
940.0,54.81,28.5
940.6,54.81,27.75
941.2,54.81,28.25
941.8,54.81,28.5
942.4,54.81,27.75
943.0,54.81,28.25
943.6,54.81,28.75
944.2,54.81,28.25
944.8,54.81,28.0
945.4,54.81,28.0
946.0,54.81,28.25
946.6,54.81,28.25
947.2,54.81,28.5
947.8,54.81,28.5
948.4,54.81,28.25
949.0,54.81,28.25
949.6,54.81,28.75
950.2,54.81,28.25
950.8,54.81,28.75
951.4,54.81,28.5
952.0,54.75,28.25
952.6,54.75,28.0
953.2,54.75,28.75
953.8,54.75,28.0
954.4,54.75,28.0
955.0,54.75,28.25
955.6,54.75,27.75
956.2,54.75,28.25
956.8,54.75,28.0
957.4,54.75,28.0
958.0,54.75,28.25
958.6,54.75,28.25
959.2,54.75,28.5
959.8,54.75,28.5
960.4,54.75,28.0
961.0,54.75,28.5
961.6,54.69,28.25
962.2,54.75,28.25
962.8,54.75,28.5
963.4,54.75,28.25
964.0,54.75,28.25
964.6,54.75,28.25
965.2,54.75,28.75
965.8,54.75,28.0
966.4,54.75,28.5
967.0,54.75,28.25
967.6,54.69,28.5
968.2,54.75,28.75
968.8,54.75,28.25
969.4,54.69,28.0
970.0,54.69,28.5
970.6,54.69,28.0
971.2,54.75,28.25
971.8,54.75,28.25
972.4,54.69,28.5
973.0,54.69,28.5
973.6,54.69,28.25
974.2,54.69,28.25
974.8,54.69,28.5
975.4,54.69,28.25
976.0,54.69,28.25
976.6,54.69,27.75
977.2,54.69,28.0
977.8,54.69,28.5
978.4,54.69,29.0
979.0,54.69,28.25
979.6,54.63,28.75
980.2,54.63,28.0
980.8,54.69,28.5
981.4,54.69,28.25
982.0,54.63,28.5
982.6,54.63,28.5
983.2,54.69,28.5
983.8,54.63,28.25
984.4,54.63,28.25
985.0,54.63,28.25
985.6,54.63,28.25
986.2,54.63,28.0
986.8,54.63,28.25
987.4,54.63,28.5
988.0,54.63,28.0
988.6,54.63,28.25
989.2,54.63,28.5
989.8,54.63,28.5
990.4,54.63,28.5
991.0,54.63,28.25
991.6,54.63,28.25
992.2,54.63,28.25
992.8,54.63,27.75
993.4,54.56,28.25
994.0,54.63,28.0
994.6,54.63,28.25
995.2,54.56,27.75
995.8,54.63,27.75
996.4,54.63,28.5
997.0,54.63,28.25
997.6,54.63,28.25
998.2,54.63,27.5
998.8,54.63,28.5
999.4,54.63,28.25
1000.0,54.63,28.5
1000.6,54.63,28.5
1001.2,54.63,28.25
1001.8,54.63,27.75
1002.4,54.63,28.0
1003.0,54.63,28.5
1003.6,54.56,28.25
1004.2,54.56,28.5
1004.8,54.56,28.0
1005.4,54.56,28.25
1006.0,54.56,28.5
1006.6,54.56,28.5
1007.2,54.56,28.5
1007.8,54.56,28.5
1008.4,54.56,28.25
1009.0,54.56,28.25
1009.6,54.56,28.75
1010.2,54.56,28.5
1010.8,54.56,28.5
1011.4,54.56,28.5
1012.0,54.56,28.5
1012.6,54.56,28.5
1013.2,54.56,28.5
1013.8,54.56,28.5
1014.4,54.56,28.5
1015.0,54.56,28.0
1015.6,54.56,28.0
1016.2,54.56,28.5
1016.8,54.56,28.0
1017.4,54.56,28.25
1018.0,54.56,28.25
1018.6,54.56,28.25
1019.2,54.5,28.25
1019.8,54.5,28.0
1020.4,54.5,28.25
1021.0,54.5,28.25
1021.6,54.5,28.25
1022.2,54.5,28.25
1022.8,54.5,28.25
1023.4,54.5,28.5
1024.0,54.5,28.25
1024.6,54.5,28.5
1025.2,54.5,28.25
1025.8,54.5,28.5
1026.4,54.5,28.5
1027.0,54.5,28.5
1027.6,54.5,28.25
1028.2,54.5,28.25
1028.8,54.5,28.5
1029.4,54.5,28.5
1030.0,54.5,28.25
1030.6,54.44,28.25
1031.2,54.5,28.0
1031.8,54.5,28.0
1032.4,54.5,28.0
1033.0,54.5,28.75
1033.6,54.5,28.5
1034.2,54.44,28.5
1034.8,54.5,28.25
1035.4,54.44,28.25
1036.0,54.44,28.0
1036.6,54.5,28.0
1037.2,54.5,28.5
1037.8,54.5,28.25
1038.4,54.44,28.0
1039.0,54.44,28.5
1039.6,54.44,28.5
1040.2,54.44,28.0
1040.8,54.44,28.5
1041.4,54.44,28.25
1042.0,54.44,28.25
1042.6,54.44,28.25
1043.2,54.44,28.75
1043.8,54.44,28.0
1044.4,54.38,28.25
1045.0,54.44,28.25
1045.6,54.44,28.75
1046.2,54.44,28.5
1046.8,54.44,28.0
1047.4,54.44,28.5
1048.0,54.44,28.25
1048.6,54.44,28.25
1049.2,54.38,28.75
1049.8,54.44,28.75
1050.4,54.44,28.25
1051.0,54.44,28.25
1051.6,54.38,28.25
1052.2,54.38,28.25
1052.8,54.38,28.25
1053.4,54.38,28.75
1054.0,54.38,28.25
1054.6,54.44,28.25
1055.2,54.44,28.5
1055.8,54.44,28.25
1056.4,54.44,28.5
1057.0,54.38,28.5
1057.6,54.38,28.5
1058.2,54.38,28.0
1058.8,54.38,28.5
1059.4,54.38,28.25
1060.0,54.38,28.5
1060.6,54.38,28.25
1061.2,54.38,28.5
1061.8,54.31,28.25
1062.4,54.38,28.25
1063.0,54.38,28.5
1063.6,54.31,28.25
1064.2,54.38,28.75
1064.8,54.31,28.25
1065.4,54.31,28.5
1066.0,54.38,28.5
1066.6,54.38,28.75
1067.2,54.31,28.5
1067.8,54.31,28.25
1068.4,54.31,28.5
1069.0,54.31,28.5
1069.6,54.31,28.5
1070.2,54.31,27.75
1070.8,54.31,28.5
1071.4,54.31,28.25
1072.0,54.31,28.5
1072.6,54.31,28.75
1073.2,54.38,28.25
1073.8,54.31,28.0
1074.4,54.31,28.25
1075.0,54.31,28.5
1075.6,54.31,27.75
1076.2,54.31,27.75
1076.8,54.31,28.0
1077.4,54.31,28.25
1078.0,54.31,28.25
1078.6,54.31,28.5
1079.2,54.25,28.25
1079.8,54.31,28.25
1080.4,54.31,28.25
1081.0,54.31,28.5
1081.6,54.31,29.5
1082.2,54.31,28.25
1082.8,54.25,28.5
1083.4,54.31,28.25
1084.0,54.31,27.75
1084.6,54.31,28.25
1085.3,54.25,28.25
1085.8,54.31,28.25
1086.4,54.31,28.75
1087.0,54.25,28.25
1087.6,54.31,28.25
1088.2,54.31,28.25
1088.8,54.25,28.5
1089.4,54.25,28.5
1090.0,54.25,28.5
1090.6,54.25,27.5
1091.2,54.25,28.25
1091.8,54.25,28.0
1092.4,54.25,28.25
1093.0,54.25,28.0
1093.6,54.25,28.5
1094.2,54.25,28.0
1094.8,54.25,28.5
1095.4,54.25,28.25
1096.0,54.25,28.25
1096.6,54.25,28.0
1097.2,54.19,28.25
1097.8,54.19,28.25
1098.4,54.25,28.25
1099.0,54.25,28.5
1099.6,54.19,28.5
1100.2,54.25,28.0
1100.8,54.19,28.5
1101.4,54.25,28.25
1102.0,54.19,28.0
1102.6,54.25,28.5
1103.2,54.19,28.5
1103.8,54.19,28.0
1104.4,54.19,28.75
1105.0,54.25,28.5
1105.6,54.19,28.0
1106.2,54.19,28.5
1106.8,54.19,27.75
1107.4,54.19,28.75
1108.0,54.19,28.5
1108.6,54.19,28.5
1109.2,54.19,28.25
1109.8,54.19,28.5
1110.4,54.19,28.5
1111.0,54.19,28.0
1111.6,54.19,28.5
1112.2,54.19,28.25
1112.8,54.19,28.25
1113.4,54.19,28.0
1114.0,54.19,28.25
1114.6,54.19,28.25
1115.2,54.19,28.25
1115.8,54.19,28.25
1116.4,54.13,28.5
1117.0,54.13,28.0
1117.6,54.19,28.25
1118.2,54.19,28.25
1118.8,54.13,28.5
1119.4,54.13,28.0
1120.0,54.13,28.5
1120.6,54.13,28.25
1121.2,54.13,28.25
1121.8,54.13,28.25
1122.4,54.13,28.75
1123.0,54.13,28.5
1123.6,54.13,28.5
1124.2,54.13,28.75
1124.8,54.13,28.5
1125.4,54.13,28.0
1126.0,54.13,27.75
1126.6,54.13,28.25
1127.2,54.13,28.25
1127.8,54.13,28.0
1128.4,54.06,28.75
1129.0,54.06,27.75
1129.6,54.06,28.5
1130.2,54.06,28.5
1130.8,54.06,27.75
1131.4,54.06,28.5
1132.0,54.06,28.25
1132.6,54.13,28.25
1133.2,54.13,28.25
1133.8,54.06,28.0
1134.4,54.06,28.5
1135.0,54.06,27.5
1135.6,54.06,27.75
1136.2,54.06,28.25
1136.8,54.06,28.25
1137.4,54.06,28.0
1138.0,54.06,28.5
1138.6,54.06,28.0
1139.2,54.06,28.0
1139.8,54.06,28.5
1140.4,54.06,28.25
1141.0,54.06,28.5
1141.6,54.06,28.5
1142.2,54.06,28.5
1142.8,54.06,28.5
1143.4,54.06,28.25
1144.0,54.06,28.5
1144.6,54.06,28.0
1145.2,54.0,28.25
1145.8,54.06,28.5
1146.4,54.0,28.0
1147.0,54.06,28.5
1147.6,54.06,28.0
1148.2,54.06,27.75
1148.8,54.0,28.25
1149.4,54.0,28.75
1150.0,54.06,28.25
1150.6,54.0,28.5
1151.2,54.0,28.5
1151.8,54.06,28.0
1152.4,54.0,28.0
1153.0,54.0,28.5
1153.5,54.0,28.0
1154.2,54.0,28.5
1154.7,54.0,27.75
1155.4,54.0,28.5
1155.9,54.0,28.0
1156.6,54.0,28.0
1157.1,54.0,28.25
1157.8,54.0,28.25
1158.3,54.0,28.5
1159.0,54.0,28.0
1159.5,54.0,28.5
1160.2,54.0,28.5
1160.7,54.0,28.5
1161.4,54.0,28.5
1161.9,53.94,28.25
1162.6,53.94,28.5
1163.1,54.0,28.5
1163.8,54.0,28.25
1164.3,54.0,28.75
1165.0,53.94,28.5
1165.5,54.0,28.5
1166.2,54.0,28.25
1166.7,53.94,28.5
1167.4,53.94,28.25
1167.9,53.94,28.25
1168.6,53.94,28.0
1169.1,53.94,28.0
1169.8,53.94,28.5
1170.3,53.94,28.5
1171.0,53.94,28.75
1171.5,53.94,28.0
1172.2,53.94,28.0
1172.7,53.94,28.5
1173.3,53.94,28.5
1173.9,53.94,28.5
1174.6,53.94,28.5
1175.1,53.94,28.5
1175.7,53.94,28.25
1176.3,53.94,28.25
1176.9,53.94,28.5
1177.5,53.94,28.75
1178.1,53.94,28.75
1178.7,53.94,27.75
1179.3,53.94,28.5
1179.9,53.94,28.5
1180.5,53.94,28.5
1181.1,53.94,28.25
1181.7,53.94,28.5
1182.3,53.94,28.5
1182.9,53.94,28.25
1183.5,53.94,28.5
1184.1,53.94,28.25
1184.7,53.94,28.25
1185.3,53.88,28.0
1185.9,53.88,28.5
1186.5,53.88,28.25
1187.1,53.88,28.0
1187.7,53.88,28.5
1188.3,53.88,28.5
1188.9,53.88,28.25
1189.5,53.88,28.5
1190.1,53.88,28.25
1190.7,53.88,28.5
1191.3,53.88,28.5
1191.9,53.88,28.25
1192.5,53.88,27.75
1193.1,53.88,28.5
1193.7,53.88,28.25
1194.3,53.88,28.0
1194.9,53.88,28.0
1195.5,53.88,28.75
1196.1,53.88,28.75
1196.7,53.88,28.25
1197.3,53.88,28.5
1197.9,53.88,28.25
1198.5,53.88,28.25
1199.1,53.81,28.25
1199.7,53.88,28.25
1200.3,53.88,28.0
1200.9,53.81,28.25
1201.5,53.81,28.25
1202.1,53.81,28.5
1202.7,53.81,28.5
1203.3,53.81,28.25
1203.9,53.81,28.0
1204.5,53.81,28.25
1205.1,53.81,28.5
1205.7,53.81,28.0
1206.3,53.81,28.25
1206.9,53.81,28.25
1207.5,53.81,28.5
1208.1,53.81,28.25
1208.7,53.81,28.5
1209.3,53.75,28.5
1209.9,53.81,28.5
1210.5,53.81,28.25
1211.1,53.81,28.25
1211.7,53.81,27.75
1212.3,53.81,28.0
1212.9,53.81,27.75
1213.5,53.81,28.5
1214.1,53.81,28.5
1214.7,53.81,28.0
1215.3,53.81,28.5
1215.9,53.81,28.5
1216.5,53.81,28.75
1217.1,53.81,28.0
1217.8,53.81,28.0
1218.3,53.81,28.0
1218.9,53.81,28.5
1219.5,53.81,28.0
1220.1,53.75,28.5
1220.7,53.81,28.5
1221.3,53.81,28.0
1221.9,53.75,28.75
1222.5,53.75,28.75
1223.1,53.75,28.0
1223.7,53.75,28.0
1224.3,53.75,28.5
1224.9,53.75,28.25
1225.5,53.75,28.0
1226.1,53.75,28.5
1226.7,53.75,28.5
1227.3,53.75,28.0
1227.9,53.75,28.5
1228.5,53.75,28.25
1229.1,53.75,28.0
1229.7,53.75,28.5
1230.3,53.75,28.0
1230.9,53.75,28.5
1231.5,53.75,28.75
1232.1,53.69,28.25
1232.7,53.75,28.5
1233.3,53.69,28.5
1233.9,53.75,28.5
1234.5,53.75,28.5
1235.1,53.75,28.0
1235.7,53.69,28.25
1236.3,53.75,28.5
1236.9,53.69,28.0
1237.5,53.69,28.0
1238.1,53.69,28.25
1238.7,53.69,28.5
1239.3,53.69,28.25
1239.9,53.69,28.5
1240.5,53.69,28.5
1241.1,53.69,28.5
1241.7,53.69,28.5
1242.3,53.69,28.0
1242.9,53.69,28.5
1243.5,53.69,28.25
1244.1,53.69,28.5
1244.7,53.69,28.5
1245.3,53.69,28.5
1245.9,53.69,28.5
1246.5,53.69,28.5
1247.1,53.69,28.5
1247.7,53.69,28.5
1248.3,53.69,28.5
1248.9,53.69,28.0
1249.5,53.63,28.5
1250.1,53.63,28.5
1250.7,53.63,28.0
1251.3,53.63,27.5
1251.9,53.69,28.5
1252.5,53.63,28.5
1253.1,53.63,28.5
1253.7,53.63,28.25
1254.3,53.63,28.0
1254.9,53.63,28.5
1255.5,53.63,28.5
1256.1,53.69,28.25
1256.7,53.63,28.0
1257.3,53.63,28.5
1257.9,53.63,28.25
1258.5,53.63,28.0
1259.1,53.63,28.5
1259.7,53.63,28.5
1260.3,53.63,28.25
1260.9,53.63,28.25
1261.5,53.63,28.25
1262.1,53.63,27.75
1262.7,53.63,28.5
1263.3,53.63,28.5
1263.9,53.63,28.0
1264.5,53.63,28.5
1265.1,53.63,28.5
1265.7,53.63,28.5
1266.3,53.56,28.5
1266.9,53.56,28.5
1267.5,53.63,28.75
1268.1,53.56,28.5
1268.7,53.56,27.75
1269.3,53.56,28.25
1269.9,53.63,28.5
1270.5,53.56,28.25
1271.1,53.56,28.5
1271.7,53.56,28.75
1272.3,53.56,28.5
1272.9,53.56,28.0
1273.5,53.63,28.0
1274.1,53.56,28.25
1274.7,53.56,28.5
1275.3,53.56,28.25
1275.9,53.56,28.5
1276.5,53.56,28.0
1277.1,53.56,28.5
1277.7,53.56,28.5
1278.3,53.56,28.0
1278.9,53.56,28.0
1279.5,53.56,28.5
1280.1,53.56,28.5
1280.7,53.56,28.5
1281.3,53.56,28.5
1281.9,53.5,27.75
1282.5,53.56,28.25
1283.1,53.5,28.25
1283.7,53.56,28.25
1284.3,53.56,28.0
1284.9,53.5,28.5
1285.5,53.56,28.5
1286.1,53.5,27.75
1286.7,53.56,28.5
1287.3,53.56,28.25
1287.9,53.56,28.5
1288.5,53.5,28.25
1289.1,53.5,28.5
1289.7,53.5,27.75
1290.3,53.5,27.75
1290.9,53.5,28.25
1291.5,53.5,28.25
1292.1,53.5,28.5
1292.7,53.5,28.5
1293.3,53.5,28.5
1293.9,53.5,28.25
1294.5,53.5,28.0
1295.1,53.5,28.25
1295.7,53.5,27.25
1296.3,53.5,27.75
1296.9,53.5,28.5
1297.5,53.5,28.25
1298.1,53.5,28.0
1298.7,53.5,28.75
1299.3,53.5,28.5
1299.9,53.44,28.25
1300.5,53.5,28.25
1301.1,53.44,28.5
1301.7,53.5,28.5
1302.3,53.5,28.0
1302.9,53.5,28.5
1303.4,53.44,27.75
1304.1,53.44,28.25
1304.6,53.44,28.0
1305.3,53.44,28.25
1305.8,53.44,28.0
1306.5,53.44,28.5
1307.0,53.44,28.25
1307.7,53.44,28.25
1308.2,53.44,28.25
1308.9,53.44,28.5
1309.4,53.44,28.25
1310.0,53.44,28.5
1310.6,53.44,28.25
1311.2,53.44,28.25
1311.8,53.44,28.5
1312.4,53.44,28.0
1313.0,53.44,28.5
1313.6,53.44,28.5
1314.2,53.44,28.0
1314.8,53.38,28.25
1315.4,53.38,28.5
1316.0,53.44,28.25
1316.6,53.44,28.0
1317.2,53.44,28.25
1317.8,53.44,27.75
1318.4,53.38,28.25
1319.0,53.38,28.25
1319.6,53.38,28.25
1320.2,53.38,28.5
1320.8,53.38,28.5
1321.4,53.38,28.5
1322.0,53.38,28.25
1322.6,53.38,28.25
1323.2,53.38,28.0
1323.8,53.38,28.25
1324.4,53.38,28.25
1325.0,53.38,28.5
1325.6,53.38,28.25
1326.2,53.38,28.5
1326.8,53.38,28.25
